"230","0.8778625954198473","4587","6246.618090452261",""
"110","0.4198473282442748","8282","11278.502512562813","TMA"
"231","0.8816793893129771","5362","7302.020100502512",""
"111","0.42366412213740456","3591","4890.256281407035",""
"232","0.8854961832061069","7413","10095.090452261305",""
"112","0.42748091603053434","3965","5399.572864321608",""
"233","0.8893129770992366","11447","15588.628140703517",""
"113","0.4312977099236641","5135","6992.889447236181",""
"234","0.8931297709923665","14263","19423.4824120603",""
"114","0.4351145038167939","8567","11666.61809045226",""
"235","0.8969465648854962","14788","20138.43216080402",""
"115","0.4389312977099237","9280","12637.587939698491",""
"236","0.9007633587786259","21336","29055.557788944723",""
"116","0.44274809160305345","7467","10168.628140703517",""
"237","0.9045801526717557","10530","14339.849246231155",""
"117","0.44656488549618323","6870","9355.628140703517",""
"238","0.9083969465648855","1334","1816.6532663316582",""
"118","0.45038167938931295","8668","11804.160804020099",""
"239","0.9122137404580153","784","1067.6582914572864",""
"119","0.4541984732824427","6734","9170.422110552763",""
"10","0.03816793893129771","9948","13547.276381909547",""
"11","0.04198473282442748","9253","12600.819095477385",""
"12","0.04580152671755725","8171","11127.341708542714",""
"13","0.04961832061068702","6663","9073.733668341709",""
"14","0.05343511450381679","7155","9743.743718592965",""
"15","0.05725190839694656","8426","11474.603015075376",""
"16","0.061068702290076333","10681","14545.4824120603",""
"17","0.0648854961832061","11771","16029.854271356782",""
"18","0.06870229007633588","10067","13709.331658291456",""
"19","0.07251908396946564","6793","9250.768844221106",""
"240","0.916030534351145","775","1055.4020100502512",""
"120","0.4580152671755725","7990","10880.854271356784",""
"241","0.9198473282442748","827","1126.21608040201",""
"0","0.0","10524","14331.678391959798",""
"121","0.4618320610687023","8119","11056.527638190953",""
"242","0.9236641221374046","420","571.9597989949748",""
"1","0.003816793893129771","10500","14298.994974874371",""
"122","0.46564885496183206","7210","9818.643216080402",""
"243","0.9274809160305344","176","239.67839195979897",""
"2","0.007633587786259542","15470","21067.18592964824",""
"123","0.46946564885496184","6927","9433.251256281406",""
"244","0.9312977099236641","271","369.0502512562814",""
"3","0.011450381679389313","13042","17760.713567839193",""
"124","0.4732824427480916","6362","8663.829145728643",""
"245","0.9351145038167938","163","221.97487437185927",""
"4","0.015267175572519083","10410","14176.432160804019",""
"125","0.4770992366412214","5383","7330.618090452261",""
"246","0.9389312977099237","188","256.02010050251255",""
"5","0.019083969465648856","9507","12946.718592964824",""
"126","0.48091603053435117","3291","4481.713567839196",""
"247","0.9427480916030534","236","321.3869346733668",""
"6","0.022900763358778626","6821","9288.899497487437",""
"127","0.4847328244274809","6467","8806.819095477387",""
"248","0.9465648854961832","336","457.56783919597984",""
"7","0.026717557251908396","4944","6732.78391959799",""
"128","0.48854961832061067","7498","10210.844221105526",""
"249","0.950381679389313","148","201.54773869346732",""
"8","0.030534351145038167","8294","11294.844221105526",""
"129","0.49236641221374045","6536","8900.783919597989",""
"9","0.03435114503816794","11248","15317.628140703517",""
"20","0.07633587786259542","4280","5828.542713567839",""
"21","0.08015267175572519","4147","5647.422110552763",""
"22","0.08396946564885496","6562","8936.190954773869",""
"23","0.08778625954198473","7195","9798.21608040201",""
"24","0.0916030534351145","7695","10479.120603015075",""
"25","0.09541984732824428","6342","8636.59296482412",""
"26","0.09923664122137404","6752","9194.934673366834",""
"27","0.10305343511450382","6144","8366.954773869345",""
"28","0.10687022900763359","5809","7910.748743718593",""
"29","0.11068702290076336","7634","10396.050251256282",""
"250","0.9541984732824428","192","261.46733668341705",""
"130","0.4961832061068702","7424","10110.070351758794",""
"251","0.9580152671755725","148","201.54773869346732",""
"131","0.5","7508","10224.462311557789",""
"252","0.9618320610687023","115","156.60804020100502",""
"132","0.5038167938931297","5247","7145.412060301507",""
"253","0.9656488549618321","100","136.18090452261305",""
"133","0.5076335877862596","7378","10047.427135678392",""
"254","0.9694656488549618","204","277.80904522613065",""
"134","0.5114503816793893","8072","10992.522613065326",""
"255","0.9732824427480916","165","224.69849246231155",""
"135","0.5152671755725191","9322","12694.783919597989",""
"256","0.9770992366412213","148","201.54773869346732",""
"136","0.5190839694656488","9014","12275.34673366834",""
"257","0.9809160305343512","139","189.29145728643215",""
"137","0.5229007633587787","8092","11019.758793969848",""
"258","0.9847328244274809","137","186.5678391959799",""
"138","0.5267175572519084","7276","9908.522613065326",""
"259","0.9885496183206107","58","78.98492462311557",""
"139","0.5305343511450382","5705","7769.120603015075",""
"30","0.11450381679389313","7885","10737.86432160804",""
"31","0.1183206106870229","8614","11730.62311557789",""
"32","0.12213740458015267","7904","10763.738693467336",""
"33","0.12595419847328243","7445","10138.668341708542",""
"34","0.1297709923664122","6549","8918.48743718593",""
"35","0.13358778625954199","5656","7702.391959798994",""
"36","0.13740458015267176","8464","11526.35175879397",""
"37","0.14122137404580154","10515","14319.422110552763",""
"38","0.1450381679389313","10245","13951.733668341707",""
"39","0.14885496183206107","10300","14026.633165829146",""
"260","0.9923664122137404","92","125.28643216080401",""
"140","0.5343511450381679","5660","7707.839195979899",""
"261","0.9961832061068703","103","140.26633165829145",""
"141","0.5381679389312977","8157","11108.276381909547",""
"262","1.0","199","271.0",""
"142","0.5419847328244275","9860","13427.437185929648",""
"143","0.5458015267175572","8764","11934.894472361808",""
"144","0.549618320610687","7964","10845.447236180904",""
"145","0.5534351145038168","8026","10929.879396984925",""
"146","0.5572519083969466","8060","10976.180904522613",""
"147","0.5610687022900763","7872","10720.160804020099",""
"148","0.5648854961832062","10947","14907.723618090451",""
"149","0.5687022900763359","13820","18820.201005025123",""
"40","0.15267175572519084","10971","14940.407035175878",""
"41","0.15648854961832062","6888","9380.140703517587",""
"42","0.16030534351145037","7402","10080.11055276382",""
"43","0.16412213740458015","9398","12798.281407035174",""
"44","0.16793893129770993","9673","13172.778894472362",""
"45","0.1717557251908397","9082","12367.949748743718",""
"46","0.17557251908396945","8203","11170.919597989949",""
"47","0.17938931297709923","7563","10299.361809045226",""
"48","0.183206106870229","4553","6200.316582914573",""
"49","0.18702290076335878","3854","5248.412060301507",""
"150","0.5725190839694656","12436","16935.45728643216",""
"151","0.5763358778625954","14053","19137.502512562813",""
"152","0.5801526717557252","8741","11903.572864321608","TMA"
"153","0.583969465648855","3289","4478.989949748743",""
"154","0.5877862595419847","3431","4672.366834170854",""
"155","0.5916030534351145","4601","6265.683417085426",""
"156","0.5954198473282443","7622","10379.708542713568",""
"157","0.5992366412213741","7022","9562.62311557789",""
"158","0.6030534351145038","6083","8283.884422110552",""
"159","0.6068702290076335","5794","7890.321608040201",""
"50","0.19083969465648856","6382","8691.065326633165",""
"51","0.1946564885496183","7801","10623.472361809045",""
"52","0.1984732824427481","7652","10420.56281407035",""
"53","0.20229007633587787","8719","11873.613065326632",""
"54","0.20610687022900764","5086","6926.1608040201","TMA"
"55","0.2099236641221374","4253","5791.773869346734",""
"56","0.21374045801526717","2359","3212.507537688442",""
"57","0.21755725190839695","3751","5108.145728643216",""
"58","0.22137404580152673","5202","7084.130653266331",""
"59","0.22519083969465647","4504","6133.587939698492",""
"160","0.6106870229007634","4211","5734.577889447236",""
"161","0.6145038167938931","4395","5985.150753768844",""
"162","0.6183206106870229","5980","8143.618090452261",""
"163","0.6221374045801527","6863","9346.095477386934",""
"164","0.6259541984732825","6102","8309.758793969848",""
"165","0.6297709923664122","6356","8655.658291457286",""
"166","0.6335877862595419","5056","6885.306532663316",""
"167","0.6374045801526718","3404","4635.597989949749",""
"168","0.6412213740458015","3401","4631.51256281407",""
"169","0.6450381679389313","4642","6321.517587939698",""
"60","0.22900763358778625","4572","6226.190954773869",""
"61","0.23282442748091603","3605","4909.321608040201",""
"62","0.2366412213740458","2864","3900.221105527638",""
"63","0.24045801526717558","2122","2889.758793969849",""
"64","0.24427480916030533","3128","4259.738693467337",""
"65","0.2480916030534351","3627","4939.281407035176",""
"66","0.25190839694656486","3916","5332.844221105527",""
"67","0.25572519083969464","4017","5470.386934673366",""
"68","0.2595419847328244","2392","3257.4472361809044",""
"69","0.2633587786259542","1529","2082.2060301507536",""
"170","0.648854961832061","6081","8281.1608040201",""
"171","0.6526717557251909","5500","7489.949748743718",""
"172","0.6564885496183206","5094","6937.055276381909",""
"173","0.6603053435114504","3789","5159.894472361809",""
"174","0.6641221374045801","4662","6348.753768844221",""
"175","0.6679389312977099","3248","4423.155778894472",""
"176","0.6717557251908397","3569","4860.29648241206",""
"177","0.6755725190839694","4445","6053.24120603015",""
